"oid","selectionName","subjectArea","maxSelections","minSelections","allowAlternates","sequenceNumber","instructions","gradeLevel","academicTrackOid"
"ATS000002uGaNx","Math - All Year","Math - Semester 1 & 2","2","0","false","21","<p>Math courses are year-long and are typically taken in this order: Algebra I, Geometry, Algebra II, Advanced Math or Precalculus, AP Calculus or AP Statistics. Be sure to select both semesters of the course you choose to take. (First semester courses end in an odd number; second semester, even).</p><p>Interlochen requires two years of math to graduate, but most colleges require three to four years of math, including at least one year beyond Algebra II.</p><p>If you have completed Algebra II, please read the course descriptions for Advanced Math and Precalculus to determine which course is the best option for you.</p><p>To read more about the Math department click <a href=""https://docs.google.com/document/d/1rtHhjuMD5B0eAQWAq-s5UWtB4WDHNxSQk-TNRyg023c/edit"" target=""_blank"">here</a>.</p>","09","ATR000002olkUO"
"ATS000002uGaQN","Music Electives","Music Elect. - all year","4","0","false","91","<p>If you would like to take any of these courses all year, please select both of the listed semesters.</p><p>Jazz Ensemble is by audition. </p><p>*30-minute private lessons are available at an additional fee and are dependent upon available space and an audition. If you are interested in one of the lessons listed below, please select that lesson. If your instrument is not listed, please leave a message in the <strong>Notes for Counselor </strong>section.</p>","09","ATR000002olkUO"
"ATS000002uGaUr","Science - All Year","Science - Semester 1 & 2","2","2","false","40","<p>Biology is our 9th grade science offering. Most freshmen should choose this course.</p><p>If you have completed high school level biology and are currently enrolled in Algebra II or higher, you are eligible for Chemistry or Physics.  </p><p>To read more about the Science department's offerings please click <a href=""https://docs.google.com/document/d/1H-x-y3lLhkRrpTfK4gjZmCGPx-fLmnhU7ZqDlOQzNoU/edit"" target=""_blank"">here</a>.</p><p>If you are selecting a science course, be sure to select both semesters of the course listed below. Odd numbered courses are semester 1; even are semester 2.</p>","09","ATR000002olkUO"
"ATS000002uGaWd","World Languages - All Year","World Lang. - Sem. 1 & 2","2","0","true","50","<p>Please be sure to select both semesters of your world language course which are listed below. Odd numbered courses are semester 1; even are semester 2.</p><p>To learn more about our World Language courses please click <a href=""https://docs.google.com/document/d/1YTibTDItY70180jYwZZJaZNc1w9T7CYUMCFktdPaoh0/edit"" target=""_blank"">here</a>.</p>","09","ATR000002olkUO"
"ATS000002pKIli","Music Piano Required Courses - year long","Arts Required - Sem 1 & 2","6","4","false","63","<p>As a senior in Piano you must take both semesters of your private lesson in piano and Piano Seminar.</p><p>It is also HIGHLY recommended that you take both semesters of Choir.</p>","12","ATR000002olkUO"
"ATS000002uGaIV","Other Arts Electives","Arts Electives","4","0","true","0","<p>These classes are open to all majors, space-permitting and depending upon availability in your schedule. Odd numbered classes are first semester; even are second semester. If you are interested in taking an elective not listed below, leave a note in the Notes for Counselor box about your request.</p>","12","ATR000002olkUO"
"ATS000002uGaMj","History - Semester 1","History - Semester 1","1","0","true","33","<p>As a senior you should make sure that you have taken one full credit of US History and one full credit of World History.  If you have not, you must select a course below.  If you would like to read more about the course descriptions, please click <a href=""https://docs.google.com/document/d/1-65WVmXc7dKXwXcoYWxO1fNzzk1FI8pko5m4m59armQ/edit"" target=""_blank"">here</a>.</p><p>Not all seniors will take a history elective. If you have questions about meeting the graduation requirement, please leave a message in the <strong>Notes for Counselor </strong>section.</p><p> </p>","12","ATR000002olkUO"
"ATS000002uGaNR","History - Semester 2","History - Semester 2","1","0","true","38","<p>As a senior you should make sure that you have taken one full credit of US History and one full credit of World History.  If you have not, you must select a course below.  If you would like to read more about the course descriptions, please click <a href=""https://docs.google.com/document/d/1-65WVmXc7dKXwXcoYWxO1fNzzk1FI8pko5m4m59armQ/edit"" target=""_blank"">here</a>.</p><p>Not all seniors will take a history elective. If have questions about meeting the graduation requirement, please leave a message in the <strong>Notes for Counselor </strong>section.</p>","12","ATR000002olkUO"
"ATS000002uGaSj","Music Electives","Music Elect. - all year","4","0","false","91","<p>Courses ending in an odd number are first semester; even numbers are second semester. Select both semesters if you would like to take a class all year.</p><p>Placement in Theory A-D is based on a test given to students over opening weekend. Music majors are required to complete theory through level D prior to graduation.</p><p>Jazz Ensemble is by audition.</p><p>*30-minute private lessons are available at an additional fee and are dependent upon available space and an audition. If you are interested in one of the lessons listed below, please select that lesson. If your instrument is not listed, please leave a message in the <strong>Notes for Counselor </strong>section.</p>","12","ATR000002olkUO"
"ATS000002uGaYf","World Languages - All Year","World Lang. - Sem. 1 & 2","2","0","true","53","<p>Please be sure to select both semesters of your world language course which are listed below. Odd numbered courses are semester 1; even are semester 2.</p><p>To learn more about our World Language courses please click <a href=""https://docs.google.com/document/d/1YTibTDItY70180jYwZZJaZNc1w9T7CYUMCFktdPaoh0/edit"" target=""_blank"">here</a>.</p><p> </p>","12","ATR000002olkUO"
"ATS000002xkU2W","English - Semester 1","English - Semester 1","2","1","true","10","<p>Please select <strong>ONE</strong> English course per semester. To read more about the English department offerings please click <a href=""https://docs.google.com/document/d/1rHC3oGC7vlH9HqeorpJ0-85Ggvs7C7xzuJ7CrSoxHdE/edit"" target=""_blank"">here</a>. To read more about Creative Writing courses that may be taken for English credit, please click <a href=""https://docs.google.com/document/d/1NPLvc7g_32GaLVup1hybz19n0gAO0MvjgbHyei5qnwQ/edit"" target=""_blank"">here</a>. If English is your second language, please select EL Placement Needed.</p><p> </p>","12","ATR000002olkUO"
"ATS000002xkU3G","English - Semester 2","English - Semester 2","2","0","true","18","<p>Please select <strong>ONE</strong> English course per semester.  To read more about the English department offerings please click <a href=""https://docs.google.com/document/d/1rHC3oGC7vlH9HqeorpJ0-85Ggvs7C7xzuJ7CrSoxHdE/edit"" target=""_blank"">here</a>. To read more about Creative Writing offerings that may be taken for English credit, click <a href=""https://docs.google.com/document/d/1NPLvc7g_32GaLVup1hybz19n0gAO0MvjgbHyei5qnwQ/edit"" target=""_blank"">here</a>.</p><p>If English is your second language, please select EL Placement needed.</p>","12","ATR000002olkUO"
"ATS000002xkU4w","Math - All Year","Math - Semester 1 & 2","3","0","false","21","<p>Math courses are year-long and are typically taken in this order: Algebra I, Geometry, Algebra II, Advanced Math or Precalculus, AP Calculus or AP Statistics. Be sure to select both semesters of the course you choose to take. (First semester courses end in an odd number; second semester, even). Computer Science Discoveries is a semester-long elective that is offered both semesters.</p><p>Interlochen requires two years of math to graduate, but most colleges require three to four years of math, including at least one year beyond Algebra II.</p><p>If you have completed Algebra II, please read the course descriptions for Advanced Math and Precalculus to determine which course is the best option for you.</p><p>To read more about the Math department click <a href=""https://docs.google.com/document/d/1rtHhjuMD5B0eAQWAq-s5UWtB4WDHNxSQk-TNRyg023c/edit"" target=""_blank"">here</a>.</p>","12","ATR000002olkUO"
"ATS000002xkU6W","Science - All Year","Science - Semester 1 & 2","2","0","true","43","<p>As a senior, it is recommended that you take at least one math class or one science class.</p><p>Chemistry, Physics, and Ecology are year-long courses, so you should select both semester below; all other courses are semester-long. Courses ending in an odd number are first semester; even numbers are second semester.</p><p>To read more about the Science department's offerings please click <a href=""https://docs.google.com/document/d/1H-x-y3lLhkRrpTfK4gjZmCGPx-fLmnhU7ZqDlOQzNoU/edit"" target=""_blank"">here</a>.</p><p> </p>","12","ATR000002olkUO"
"ATS000002pKIld","Music Piano Required Courses - year long","Arts Required - Sem 1 & 2","4","2","false","62","<p>As a student in Piano you must take both semesters of your private lesson in piano.</p><p>It is also HIGHLY recommended that you take both semesters of Choir.</p>","11","ATR000002olkUO"
"ATS000002uGaI3","Other Arts Electives","Arts Electives","4","0","true","0","<p>These classes are open to all majors, space-permitting and depending upon availability in your schedule. Odd numbered classes are first semester; even are second semester. If you are interested in taking an elective not listed below, leave a note in the Notes for Counselor box about your request.</p>","11","ATR000002olkUO"
"ATS000002uGaMX","History - Semester 1","History - Semester 1","1","0","true","32","<p>Students are required to take one full credit of history during their junior or senior year in order to graduate. If you would like to read more about the course descriptions and the graduation requirement, please click <a href=""https://docs.google.com/document/d/1-65WVmXc7dKXwXcoYWxO1fNzzk1FI8pko5m4m59armQ/edit"" target=""_blank"">here</a>. If you have questions, please leave a message in the <strong>Notes to Counselor</strong> section.</p>","11","ATR000002olkUO"
"ATS000002uGaNF","History - Semester 2","History - Semester 2","2","0","true","37","<p>Students are required to take one full credit of history during their junior or senior year in order to graduate. If you would like to read more about the course descriptions and the graduation requirement, please click <a href=""https://docs.google.com/document/d/1-65WVmXc7dKXwXcoYWxO1fNzzk1FI8pko5m4m59armQ/edit"" target=""_blank"">here</a>. If you have questions, please leave a message in the <strong>Notes to Counselor</strong> section.</p>","11","ATR000002olkUO"
"ATS000002uGaRj","Music Electives","Music Elect. - all year","4","0","false","91","<p>Courses ending in an odd number are first semester; even numbers are second semester. Select both semesters if you would like to take a class all year.</p><p>Placement in Theory A-D is based on a test given to students over opening weekend. Music majors are required to complete theory through level D prior to graduation.</p><p>Jazz Ensemble is by audition.</p><p>*30-minute private lessons are available at an additional fee and are dependent upon available space and an audition. If you are interested in one of the lessons listed below, please select that lesson. If your instrument is not listed, please leave a message in the <strong>Notes for Counselor </strong>section.</p>","11","ATR000002olkUO"
"ATS000002uGaXz","World Languages - All Year","World Lang. - Sem. 1 & 2","2","0","true","52","<p>Please be sure to select both semesters of your world language course which are listed below. Odd numbered courses are semester 1; even are semester 2.</p><p>To learn more about our World Language courses please click <a href=""https://docs.google.com/document/d/1YTibTDItY70180jYwZZJaZNc1w9T7CYUMCFktdPaoh0/edit"" target=""_blank"">here</a>.</p>","11","ATR000002olkUO"
"ATS000002xkU2Q","English - Semester 1","English - Semester 1","1","1","false","10","<p>Most juniors should select English III below. If English is your second language, please select EL Placement Needed. To read more about Creative Writing courses that may be taken for English III credit, please click <a href=""https://docs.google.com/document/d/1NPLvc7g_32GaLVup1hybz19n0gAO0MvjgbHyei5qnwQ/edit"" target=""_blank"">here</a>. </p><p> </p>","11","ATR000002olkUO"
"ATS000002xkU3A","English - Semester 2","English - Semester 2","1","1","true","18","<p>Most juniors should select English III below. If English is your second language, please select EL Placement Needed. To read more about Creative Writing courses that may be taken for English III credit, please click <a href=""https://docs.google.com/document/d/1NPLvc7g_32GaLVup1hybz19n0gAO0MvjgbHyei5qnwQ/edit"" target=""_blank"">here</a>. </p>","11","ATR000002olkUO"
